Date,GR_Q,BR_Q
27/11/2007,1.328123797,3.665621681
28/11/2007,3.580210449,9.88138084
29/11/2007,1.547934356,4.272298823
30/11/2007,2.444811993,6.747681099
01/12/2007,1.891192247,5.219690603
02/12/2007,2.546710238,7.028920256
03/12/2007,1.215254102,3.354101323
04/12/2007,1.894215478,5.228034721
05/12/2007,1.402049449,3.869656478
06/12/2007,3.327351195,9.183489299
07/12/2007,3.225803041,8.903216392
08/12/2007,5.990852328,16.53475243
09/12/2007,4.133761494,11.40918172
10/12/2007,1.20143082,3.315949064
11/12/2007,0.488068985,1.3470704
12/12/2007,0.922460535,2.545991077
13/12/2007,0.544084879,1.501674267
14/12/2007,0.426111204,1.176066924
15/12/2007,0.327480576,0.903846391
16/12/2007,0.286805583,0.79158341
17/12/2007,0.262691689,0.725029061
18/12/2007,0.247591151,0.683351577
19/12/2007,0.235469349,0.649895403
20/12/2007,0.229057221,0.632197931
21/12/2007,0.222459109,0.61398714
22/12/2007,0.863646134,2.38366333
23/12/2007,0.589863991,1.628024615
24/12/2007,1.920484599,5.300537492
25/12/2007,0.959634637,2.648591598
26/12/2007,1.503007697,4.148301243
27/12/2007,2.450313059,6.762864042
28/12/2007,2.931463021,8.090837939
29/12/2007,0.939550728,2.593160008
30/12/2007,0.471732906,1.301982821
31/12/2007,2.176961761,6.008414461
01/01/2008,1.807207945,4.987893928
02/01/2008,0.52539314,1.450085066
03/01/2008,0.336675103,0.929223284
04/01/2008,0.650943158,1.796603115
05/01/2008,1.031385093,2.846622856
06/01/2008,0.784842534,2.166165394
07/01/2008,1.805109047,4.98210097
08/01/2008,1.941420351,5.35832017
09/01/2008,0.949656351,2.621051528
10/01/2008,1.350350704,3.726967944
11/01/2008,0.748557059,2.066017483
12/01/2008,2.725664736,7.522834672
13/01/2008,1.507008752,4.159344154
14/01/2008,1.787639963,4.933886297
15/01/2008,0.926935251,2.558341293
16/01/2008,0.672195151,1.855258617
17/01/2008,2.807115969,7.747640075
18/01/2008,3.579185756,9.878552686
19/01/2008,0.750233752,2.070645154
20/01/2008,0.838283282,2.31366186
21/01/2008,5.552688487,15.32542022
22/01/2008,2.966638184,8.187921389
23/01/2008,2.944155643,8.125869574
24/01/2008,1.251484059,3.454096004
25/01/2008,0.708566171,1.955642632
26/01/2008,0.51712186,1.427256334
27/01/2008,0.374391481,1.033320486
28/01/2008,0.3412379,0.941816603
29/01/2008,1.303477756,3.597598607
30/01/2008,0.641806474,1.771385868
31/01/2008,2.939292917,8.11244845
01/02/2008,1.202769271,3.319643189
02/02/2008,2.422667561,6.686562469
03/02/2008,5.375923585,14.8375491
04/02/2008,2.02981859,5.602299309
05/02/2008,1.86221638,5.139717208
06/02/2008,0.915071948,2.525598575
07/02/2008,2.316163835,6.392612184
08/02/2008,0.857041469,2.365434455
09/02/2008,0.740351632,2.043370503
10/02/2008,0.59100906,1.631185006
11/02/2008,0.427055216,1.178672397
12/02/2008,0.364563002,1.006193885
13/02/2008,0.328528784,0.906739445
14/02/2008,0.302842513,0.835845336
15/02/2008,0.290723709,0.802397438
16/02/2008,0.282396082,0.779413188
17/02/2008,0.271177484,0.748449857
18/02/2008,0.265495589,0.732767826
19/02/2008,0.257968771,0.711993807
20/02/2008,0.338106693,0.933174474
21/02/2008,0.932087772,2.57256225
22/02/2008,1.323613751,3.653173952
23/02/2008,3.094113225,8.539752501
24/02/2008,2.384440532,6.581055867
25/02/2008,1.181258466,3.260273366
26/02/2008,1.052409958,2.904651485
27/02/2008,0.660368602,1.822617342
28/02/2008,0.518823845,1.431953813
29/02/2008,3.384651739,9.341638798
01/03/2008,1.298314568,3.583348209
02/03/2008,0.862791883,2.381305597
03/03/2008,1.330431829,3.671991847
04/03/2008,1.264591522,3.4902726
05/03/2008,0.587931838,1.622691873
06/03/2008,0.959731949,2.648860179
07/03/2008,1.303666353,3.598119133
08/03/2008,2.805349507,7.742764639
09/03/2008,1.469542406,4.055937039
10/03/2008,2.079457835,5.739303625
11/03/2008,0.971664294,2.681793451
12/03/2008,2.195658236,6.060016732
13/03/2008,3.29942618,9.106416257
14/03/2008,1.080374872,2.981834646
15/03/2008,2.133761251,5.889181053
16/03/2008,1.16980511,3.228662103
17/03/2008,0.441024736,1.217228272
18/03/2008,0.340660365,0.940222606
19/03/2008,0.300985734,0.830720626
20/03/2008,0.382369706,1.055340389
21/03/2008,0.986562191,2.722911648
22/03/2008,0.404153073,1.115462481
23/03/2008,0.378569535,1.044851917
24/03/2008,0.665926878,1.837958182
25/03/2008,0.693229031,1.913312125
26/03/2008,0.694168203,1.91590424
27/03/2008,0.435590523,1.202229843
28/03/2008,4.478336562,12.36020891
29/03/2008,1.410145656,3.892002012
30/03/2008,0.630751512,1.740874173
31/03/2008,0.355025509,0.979870405
01/04/2008,0.348421936,0.961644543
02/04/2008,0.315745881,0.871458633
03/04/2008,0.272188493,0.75124024
04/04/2008,0.251408332,0.693886996
05/04/2008,0.260196886,0.718143405
06/04/2008,0.269455221,0.74369641
07/04/2008,0.723997784,1.998233885
08/04/2008,0.809577755,2.234434604
09/04/2008,0.36901714,1.018487306
10/04/2008,0.573599304,1.583134079
11/04/2008,0.583891942,1.611541759
12/04/2008,1.615116769,4.457722282
13/04/2008,0.501564548,1.384318154
14/04/2008,0.290385468,0.801463893
15/04/2008,0.243948115,0.673296798
16/04/2008,0.220840805,0.609520621
17/04/2008,0.202252057,0.558215678
18/04/2008,0.192856312,0.532283422
19/04/2008,0.188756969,0.520969235
20/04/2008,0.18348992,0.50643218
21/04/2008,0.179471478,0.495341278
22/04/2008,0.181107318,0.499856197
23/04/2008,0.1863474,0.514318823
24/04/2008,0.216743171,0.598211151
25/04/2008,0.350371397,0.967025057
26/04/2008,2.267574977,6.258506936
27/04/2008,0.513859944,1.418253446
28/04/2008,0.936128406,2.583714401
29/04/2008,0.370788644,1.023376657
30/04/2008,0.267357514,0.73790674
01/05/2008,0.261273457,0.721114741
02/05/2008,0.227251812,0.627215002
03/05/2008,0.333605493,0.92075116
04/05/2008,0.270467897,0.746491397
05/05/2008,0.217654423,0.600726208
06/05/2008,0.196449752,0.542201315
07/05/2008,0.186313691,0.514225787
08/05/2008,0.179688691,0.495940787
09/05/2008,0.178276806,0.492043983
10/05/2008,0.176582704,0.487368262
11/05/2008,0.169425536,0.467614479
12/05/2008,0.167744833,0.46297574
13/05/2008,0.163668213,0.451724268
14/05/2008,0.159082015,0.439066362
15/05/2008,0.158164776,0.436534781
16/05/2008,0.156090939,0.430810992
17/05/2008,0.153330249,0.423191488
18/05/2008,0.148992023,0.411217983
19/05/2008,0.149583599,0.412850734
20/05/2008,0.150092147,0.414254326
21/05/2008,0.235012449,0.64863436
22/05/2008,0.348815299,0.962730226
23/05/2008,0.256336466,0.707488647
24/05/2008,0.243410222,0.671812213
25/05/2008,0.181744366,0.50161445
26/05/2008,0.162047523,0.447251164
27/05/2008,0.152245693,0.420198112
28/05/2008,0.148893427,0.410945858
29/05/2008,0.151161136,0.417204736
30/05/2008,0.171007131,0.471979682
31/05/2008,0.334095996,0.92210495
01/06/2008,0.234660563,0.647663154
02/06/2008,0.166697193,0.460084253
03/06/2008,0.149416121,0.412388494
04/06/2008,0.419140141,1.156826789
05/06/2008,0.351163964,0.969212539
06/06/2008,0.301747823,0.832823991
07/06/2008,0.187663454,0.517951134
08/06/2008,0.191555945,0.528694408
09/06/2008,0.165026933,0.455474334
10/06/2008,0.153128862,0.422635658
11/06/2008,0.162656224,0.448931179
12/06/2008,0.19548355,0.539534597
13/06/2008,0.158287482,0.436873451
14/06/2008,0.162387077,0.448188332
15/06/2008,0.155994885,0.430545883
16/06/2008,0.144704756,0.399385127
17/06/2008,0.201996895,0.55751143
18/06/2008,0.296261063,0.817680535
19/06/2008,0.315437652,0.870607919
20/06/2008,0.226114726,0.624076644
21/06/2008,0.369146984,1.018845677
22/06/2008,3.237266378,8.934855203
23/06/2008,0.474159309,1.308679693
24/06/2008,0.339269148,0.936382849
25/06/2008,3.283809702,9.063314777
26/06/2008,1.801315808,4.971631629
27/06/2008,1.441694431,3.97907663
28/06/2008,0.543642141,1.50045231
29/06/2008,0.352394176,0.972607924
30/06/2008,2.988290778,8.247682547
01/07/2008,3.218357197,8.882665864
02/07/2008,0.731726407,2.019564884
03/07/2008,0.305219076,0.842404651
04/07/2008,0.235297755,0.649421802
05/07/2008,0.250551943,0.691523362
06/07/2008,0.225243604,0.621672347
07/07/2008,0.192997495,0.532673086
08/07/2008,0.17839212,0.492362252
09/07/2008,0.182655388,0.504128871
10/07/2008,0.512972886,1.415805165
11/07/2008,0.243720507,0.672668599
12/07/2008,0.199377321,0.550281406
13/07/2008,0.184250166,0.508530459
14/07/2008,0.18728919,0.516918164
15/07/2008,0.253464902,0.69956313
16/07/2008,0.200979638,0.554703802
17/07/2008,0.196970114,0.543637515
18/07/2008,0.546847462,1.509298996
19/07/2008,0.462640637,1.276888157
20/07/2008,0.234120468,0.646172493
21/07/2008,0.19084409,0.526729688
22/07/2008,0.254289336,0.701838568
23/07/2008,0.221295675,0.610776062
24/07/2008,0.183149014,0.505491277
25/07/2008,0.165607064,0.457075495
26/07/2008,0.155833074,0.430099284
27/07/2008,0.156907007,0.433063339
28/07/2008,0.166254349,0.458862002
29/07/2008,0.159591761,0.440473259
30/07/2008,0.297499351,0.821098208
31/07/2008,0.198723248,0.548476164
01/08/2008,2.113461306,5.833153204
02/08/2008,1.501063663,4.142935709
03/08/2008,0.565995667,1.562148042
04/08/2008,0.426290245,1.176561076
05/08/2008,0.288299728,0.79570725
06/08/2008,0.416089917,1.148408171
07/08/2008,0.276569757,0.763332531
08/08/2008,0.229720991,0.634029934
09/08/2008,2.467695359,6.810839191
10/08/2008,2.950154352,8.14242601
11/08/2008,1.742913346,4.810440834
12/08/2008,1.178203118,3.251840607
13/08/2008,5.300363627,14.62900361
14/08/2008,3.359222596,9.271454365
15/08/2008,1.293827529,3.570963981
16/08/2008,4.324528106,11.93569757
17/08/2008,1.143238864,3.155339264
18/08/2008,0.948938067,2.619069064
19/08/2008,0.557032068,1.537408508
20/08/2008,0.362037992,0.999224857
21/08/2008,0.289755284,0.799724583
22/08/2008,0.247314421,0.682587801
23/08/2008,1.609190015,4.44136444
24/08/2008,0.850851254,2.348349462
25/08/2008,2.095968879,5.784874105
26/08/2008,1.439059234,3.971803486
27/08/2008,1.246654248,3.440765726
28/08/2008,0.595573229,1.643782112
29/08/2008,0.399370726,1.102263203
30/08/2008,0.739860727,2.042015607
31/08/2008,0.695111711,1.918508321
01/09/2008,1.103383422,3.045338245
02/09/2008,3.217267555,8.879658452
03/09/2008,3.552873591,9.805931112
04/09/2008,1.01812976,2.810038137
05/09/2008,0.425064399,1.173177741
06/09/2008,0.377612684,1.042211008
07/09/2008,0.267776367,0.739062773
08/09/2008,0.265048199,0.731533029
09/09/2008,2.614910575,7.217153187
10/09/2008,3.566046213,9.842287547
11/09/2008,3.577893739,9.874986719
12/09/2008,2.073652658,5.723281335
13/09/2008,0.64425271,1.77813748
14/09/2008,2.727894566,7.528989001
15/09/2008,0.702761845,1.939622693
16/09/2008,0.342429032,0.945104128
17/09/2008,0.265087174,0.731640599
18/09/2008,0.464418446,1.28179491
19/09/2008,1.857225758,5.125943092
20/09/2008,0.610152163,1.68401997
21/09/2008,0.308909282,0.852589619
22/09/2008,0.257580743,0.710922851
23/09/2008,0.228201911,0.629837273
24/09/2008,0.211406758,0.583482653
25/09/2008,0.201665072,0.556595598
26/09/2008,0.198007274,0.546500076
27/09/2008,0.200779746,0.5541521
28/09/2008,0.207274081,0.572076462
29/09/2008,1.125245493,3.105677561
30/09/2008,5.399552664,14.90276535
01/10/2008,2.11733747,5.843851417
02/10/2008,1.26100512,3.48037413
03/10/2008,0.547481995,1.511050307
04/10/2008,6.184995783,17.07058836
05/10/2008,1.208480246,3.335405479
06/10/2008,0.567223858,1.565537847
07/10/2008,3.716853135,10.25851465
08/10/2008,0.569159224,1.570879457
09/10/2008,4.134076888,11.41005221
10/10/2008,9.787027891,27.01219698
11/10/2008,1.7286294,4.771017144
12/10/2008,0.469404016,1.295555086
13/10/2008,0.572600638,1.580377762
14/10/2008,0.367636867,1.014677754
15/10/2008,0.7424968,2.049291169
16/10/2008,0.978303024,2.700116346
17/10/2008,0.531586717,1.467179338
18/10/2008,1.060759518,2.92769627
19/10/2008,1.168079498,3.223899413
20/10/2008,1.839959561,5.078288388
21/10/2008,1.200015652,3.3120432
22/10/2008,0.737096704,2.034386903
23/10/2008,6.694471167,18.47674042
24/10/2008,0.960340554,2.650539928
25/10/2008,6.653934837,18.36486015
26/10/2008,1.468856054,4.05404271
27/10/2008,0.878637448,2.425039356
28/10/2008,0.945186109,2.60871366
29/10/2008,2.120601491,5.852860115
30/10/2008,0.891880962,2.461591454
31/10/2008,0.526880989,1.45419153
01/11/2008,0.41915019,1.156854524
02/11/2008,0.327023253,0.902584177
03/11/2008,0.371321006,1.024845978
04/11/2008,0.338009487,0.932906185
05/11/2008,0.284618846,0.785548015
06/11/2008,0.440293053,1.215208825
07/11/2008,2.585743755,7.136652764
08/11/2008,2.311981339,6.381068495
09/11/2008,0.943286214,2.603469951
10/11/2008,2.459966557,6.789507696
11/11/2008,1.649402099,4.552349793
12/11/2008,0.630824406,1.74107536
13/11/2008,2.566882688,7.084596218
14/11/2008,1.863142853,5.142274275
15/11/2008,1.303018978,3.596332379
16/11/2008,0.794480538,2.192766286
17/11/2008,2.840880098,7.840829072
18/11/2008,1.567409587,4.326050461
19/11/2008,0.581669112,1.605406749
20/11/2008,1.471102619,4.060243228
21/11/2008,1.249917088,3.449771164
22/11/2008,1.705342336,4.706744848
23/11/2008,2.39444831,6.608677336
24/11/2008,0.785690708,2.168506353
25/11/2008,0.700063298,1.932174703
26/11/2008,1.021264301,2.81868947
27/11/2008,2.724050553,7.518379526
28/11/2008,0.665038038,1.835504984
29/11/2008,0.595169202,1.642666998
30/11/2008,0.517596823,1.428567233
01/12/2008,0.593889422,1.639134805
02/12/2008,0.712977578,1.967818116
03/12/2008,2.077794179,5.734711933
04/12/2008,3.035548045,8.378112604
05/12/2008,1.51681441,4.186407771
06/12/2008,0.540228346,1.491030235
07/12/2008,0.375003226,1.035008903
08/12/2008,1.450383215,4.003057673
09/12/2008,0.56291696,1.55365081
10/12/2008,0.557951515,1.539946181
11/12/2008,0.825430239,2.278187458
12/12/2008,4.723093281,13.03573745
13/12/2008,1.461548531,4.033873944
14/12/2008,0.668998596,1.846436124
15/12/2008,1.252351382,3.456489815
16/12/2008,2.354512474,6.498454429
17/12/2008,0.767932922,2.119494866
18/12/2008,1.317427899,3.636101
19/12/2008,2.275212947,6.279587734
20/12/2008,1.997903514,5.514213697
21/12/2008,3.504347073,9.671997921
22/12/2008,0.665060291,1.835566403
23/12/2008,0.421919409,1.164497569
24/12/2008,0.333351511,0.92005017
25/12/2008,0.290743458,0.802451943
26/12/2008,0.265872581,0.733808323
27/12/2008,0.248372482,0.685508049
28/12/2008,0.234097812,0.64610996
29/12/2008,0.223070045,0.615673325
30/12/2008,0.217328146,0.599825684
31/12/2008,0.210558365,0.581141086
01/01/2009,0.20431846,0.56391895
02/01/2009,0.199015071,0.549281595
03/01/2009,0.192296425,0.530738134
04/01/2009,0.194312019,0.536301172
05/01/2009,0.188937103,0.521466403
06/01/2009,0.185119019,0.510928492
07/01/2009,0.182295248,0.503134885
08/01/2009,0.188160002,0.519321607
09/01/2009,0.181969429,0.502235623
10/01/2009,1.328441376,3.666498199
11/01/2009,3.944240688,10.8861043
12/01/2009,1.003098389,2.768551555
13/01/2009,0.521434431,1.43915903
14/01/2009,2.762451297,7.624365579
15/01/2009,0.923871044,2.549884081
16/01/2009,0.719051562,1.984582311
17/01/2009,2.054342075,5.669984127
18/01/2009,2.015526833,5.56285406
19/01/2009,1.304374774,3.600074377
20/01/2009,1.675019926,4.623054996
21/01/2009,3.19680876,8.823192177
22/01/2009,3.20431612,8.843912492
23/01/2009,1.119837866,3.09075251
24/01/2009,0.891237389,2.459815194
25/01/2009,1.329066277,3.668222924
26/01/2009,1.1588237,3.198353411
27/01/2009,0.8767997,2.419967172
28/01/2009,0.403655445,1.114089029
29/01/2009,0.556153544,1.534983783
30/01/2009,0.687062832,1.896293417
31/01/2009,0.949611164,2.620926812
01/02/2009,0.465725032,1.285401089
02/02/2009,0.319387041,0.881508234
03/02/2009,0.371206484,1.024529896
04/02/2009,0.315481502,0.870728945
05/02/2009,0.282903131,0.780812641
06/02/2009,0.270458762,0.746466183
07/02/2009,0.278829312,0.7695689
08/02/2009,0.530841455,1.465122417
09/02/2009,0.631451745,1.742806817
10/02/2009,1.40946828,3.890132452
11/02/2009,0.64503358,1.780292682
12/02/2009,0.547273356,1.510474463
13/02/2009,0.384976987,1.062536485
14/02/2009,0.33090623,0.913301196
15/02/2009,0.461351041,1.273328872
16/02/2009,0.308315694,0.850951315
17/02/2009,0.260103324,0.717885174
18/02/2009,0.238358653,0.657869883
19/02/2009,0.306149873,0.84497365
20/02/2009,0.254661386,0.702865426
21/02/2009,0.229545971,0.633546879
22/02/2009,0.353919156,0.976816869
23/02/2009,0.483903782,1.335574439
24/02/2009,0.319202464,0.8809988
25/02/2009,0.370642654,1.022973725
26/02/2009,0.405662369,1.119628137
27/02/2009,0.818487362,2.25902512
28/02/2009,0.82668684,2.28165568
01/03/2009,0.745964671,2.058862492
02/03/2009,0.886640474,2.447127709
03/03/2009,1.85221919,5.112124964
04/03/2009,0.962740139,2.657162785
05/03/2009,1.066522397,2.943601815
06/03/2009,1.183565246,3.266640079
07/03/2009,1.64309476,4.534941539
08/03/2009,1.379708947,3.807996694
09/03/2009,1.871508854,5.165364437
10/03/2009,1.241256382,3.425867613
11/03/2009,2.727351843,7.527491087
12/03/2009,0.936784459,2.585525108
13/03/2009,0.392996945,1.084671569
14/03/2009,0.451480406,1.246085921
15/03/2009,0.303678866,0.838153671
16/03/2009,0.680131963,1.877164218
17/03/2009,0.489508039,1.351042187
18/03/2009,0.301052581,0.830905122
19/03/2009,0.255027888,0.70387697
20/03/2009,0.229064091,0.632216891
21/03/2009,0.214484519,0.591977272
22/03/2009,0.2031682,0.560744233
23/03/2009,0.201485152,0.556099018
24/03/2009,0.203701272,0.562215512
25/03/2009,0.24332534,0.671577937
26/03/2009,0.78100206,2.155565686
27/03/2009,0.505978815,1.396501531
28/03/2009,0.444996521,1.228190399
29/03/2009,0.872803965,2.408938944
30/03/2009,0.455948208,1.258417054
31/03/2009,0.28341927,0.782237185
01/04/2009,0.230433437,0.635996285
02/04/2009,0.198539866,0.547970029
03/04/2009,0.296659831,0.818781134
04/04/2009,0.774348098,2.137200751
05/04/2009,0.273614762,0.755176742
06/04/2009,0.22635504,0.624739909
07/04/2009,2.852416498,7.872669535
08/04/2009,1.146915785,3.165487567
09/04/2009,2.350899001,6.488481242
10/04/2009,0.861127063,2.376710693
11/04/2009,0.651479674,1.798083901
12/04/2009,0.321134055,0.886329993
13/04/2009,0.62126713,1.71469728
14/04/2009,0.335333511,0.92552049
15/04/2009,0.254096727,0.701306965
16/04/2009,0.229089284,0.632286424
17/04/2009,0.201217162,0.555359367
18/04/2009,0.188980924,0.52158735
19/04/2009,0.177431432,0.489710752
20/04/2009,0.178276806,0.492043983
21/04/2009,0.445856418,1.230563713
22/04/2009,0.790655627,2.182209529
23/04/2009,0.776560563,2.143307155
24/04/2009,1.000074965,2.760206902
25/04/2009,0.488628334,1.348614203
26/04/2009,0.744814499,2.055688016
27/04/2009,1.105722422,3.051793885
28/04/2009,0.501272579,1.383512318
29/04/2009,0.447390103,1.234796684
30/04/2009,0.569839978,1.572758339
01/05/2009,1.120315059,3.092069563
02/05/2009,0.426881844,1.17819389
03/05/2009,0.506809133,1.398793207
04/05/2009,1.22707744,3.386733733
05/05/2009,1.080878035,2.983223377
06/05/2009,3.638138347,10.04126184
07/05/2009,1.070829667,2.955489881
08/05/2009,NA,NA
09/05/2009,NA,NA
10/05/2009,NA,NA
11/05/2009,NA,NA
12/05/2009,NA,NA
13/05/2009,NA,NA
14/05/2009,NA,NA
15/05/2009,NA,NA
16/05/2009,NA,NA
17/05/2009,NA,NA
18/05/2009,NA,NA
19/05/2009,NA,NA
20/05/2009,NA,NA
21/05/2009,NA,NA
22/05/2009,NA,NA
23/05/2009,NA,NA
24/05/2009,NA,NA
25/05/2009,NA,NA
26/05/2009,NA,NA
27/05/2009,NA,NA
28/05/2009,NA,NA
29/05/2009,NA,NA
30/05/2009,NA,NA
31/05/2009,NA,NA
01/06/2009,NA,NA
02/06/2009,NA,NA
03/06/2009,NA,NA
04/06/2009,NA,NA
05/06/2009,NA,NA
06/06/2009,NA,NA
07/06/2009,NA,NA
08/06/2009,NA,NA
09/06/2009,NA,NA
10/06/2009,NA,NA
11/06/2009,NA,NA
12/06/2009,NA,NA
13/06/2009,NA,NA
14/06/2009,NA,NA
15/06/2009,NA,NA
16/06/2009,NA,NA
17/06/2009,NA,NA
18/06/2009,NA,NA
19/06/2009,NA,NA
20/06/2009,NA,NA
21/06/2009,NA,NA
22/06/2009,NA,NA
23/06/2009,NA,NA
24/06/2009,NA,NA
25/06/2009,NA,NA
26/06/2009,NA,NA
27/06/2009,NA,NA
28/06/2009,NA,NA
29/06/2009,NA,NA
30/06/2009,NA,NA
01/07/2009,NA,NA
02/07/2009,NA,NA
03/07/2009,NA,NA
04/07/2009,NA,NA
05/07/2009,NA,NA
06/07/2009,NA,NA
07/07/2009,NA,NA
08/07/2009,NA,NA
09/07/2009,NA,NA
10/07/2009,NA,NA
11/07/2009,NA,NA
12/07/2009,NA,NA
13/07/2009,NA,NA
14/07/2009,NA,NA
15/07/2009,NA,NA
16/07/2009,NA,NA
17/07/2009,NA,NA
18/07/2009,NA,NA
19/07/2009,NA,NA
20/07/2009,NA,NA
21/07/2009,NA,NA
22/07/2009,NA,NA
23/07/2009,NA,NA
24/07/2009,NA,NA
25/07/2009,NA,NA
26/07/2009,NA,NA
27/07/2009,NA,NA
28/07/2009,NA,NA
29/07/2009,NA,NA
30/07/2009,NA,NA
31/07/2009,NA,NA
01/08/2009,NA,NA
02/08/2009,NA,NA
03/08/2009,NA,NA
04/08/2009,NA,NA
05/08/2009,NA,NA
06/08/2009,NA,NA
07/08/2009,NA,NA
08/08/2009,NA,NA
09/08/2009,NA,NA
10/08/2009,4.885208803,13.4831763
11/08/2009,3.297060369,9.099886618
12/08/2009,0.774101476,2.136520074
13/08/2009,0.383463451,1.058359125
14/08/2009,6.037559376,16.66366388
15/08/2009,1.550731243,4.28001823
16/08/2009,1.081416585,2.984709774
17/08/2009,1.335571021,3.686176018
18/08/2009,1.904908062,5.25754625
19/08/2009,4.054201209,11.18959534
20/08/2009,0.740099494,2.042674603
21/08/2009,0.990093598,2.73265833
22/08/2009,0.745364137,2.057205017
23/08/2009,4.674682863,12.9021247
24/08/2009,0.822358407,2.269709204
25/08/2009,0.722122236,1.993057371
26/08/2009,4.04629304,11.16776879
27/08/2009,1.092066898,3.014104638
28/08/2009,1.302136424,3.593896531
29/08/2009,0.640482029,1.767730399
30/08/2009,1.274393727,3.517326686
31/08/2009,3.499364031,9.658244727
01/09/2009,1.240816168,3.424652624
02/09/2009,1.256981848,3.469269901
03/09/2009,0.994263031,2.744165966
04/09/2009,0.729535642,2.013518372
05/09/2009,0.407264552,1.124050165
06/09/2009,3.739488761,10.32098898
07/09/2009,1.207330713,3.332232768
08/09/2009,4.124513825,11.38365816
09/09/2009,0.50910429,1.405127839
10/09/2009,0.314592691,0.868275827
11/09/2009,0.263368654,0.726897484
12/09/2009,0.237550647,0.655639787
13/09/2009,0.221839042,0.612275755
14/09/2009,0.212013763,0.585157985
15/09/2009,0.206062476,0.568732434
16/09/2009,0.199660152,0.55106202
17/09/2009,0.194519978,0.536875139
18/09/2009,0.192504801,0.53131325
19/09/2009,0.232733791,0.642345265
20/09/2009,0.211962363,0.585016122
21/09/2009,3.802565529,10.49508086
22/09/2009,1.292293636,3.566730435
23/09/2009,0.486244535,1.342034917
24/09/2009,0.317380979,0.875971503
25/09/2009,0.255164255,0.704253343
26/09/2009,0.232866864,0.642712544
27/09/2009,0.291453556,0.804411813
28/09/2009,0.389044509,1.073762844
29/09/2009,0.564702351,1.55857849
30/09/2009,0.894686722,2.469335354
01/10/2009,0.581632104,1.605304608
02/10/2009,0.557613235,1.539012528
03/10/2009,1.282378652,3.539365079
04/10/2009,0.786808695,2.171591999
05/10/2009,0.42198015,1.164665213
06/10/2009,0.323651131,0.893277122
07/10/2009,0.269260309,0.743158452
08/10/2009,0.247689407,0.683622764
09/10/2009,0.250939069,0.69259183
10/10/2009,0.270500369,0.746581019
11/10/2009,0.630767675,1.740918784
12/10/2009,0.325211458,0.897583625
13/10/2009,0.436208699,1.203936008
14/10/2009,0.354474062,0.97834841
15/10/2009,0.28221645,0.778917403
16/10/2009,0.252298453,0.696343731
17/10/2009,0.237626395,0.65584885
18/10/2009,0.707233746,1.951965139
19/10/2009,1.165137325,3.215779018
20/10/2009,0.979164578,2.702494236
21/10/2009,0.552456255,1.524779265
22/10/2009,0.372754363,1.028802043
23/10/2009,0.406964399,1.12322174
24/10/2009,4.733811149,13.06531877
25/10/2009,1.917876204,5.293338323
26/10/2009,0.828453021,2.286530337
27/10/2009,3.652119489,10.07984979
28/10/2009,0.719881907,1.986874064
29/10/2009,0.399550765,1.102760111
30/10/2009,2.126502695,5.869147439
31/10/2009,0.581188556,1.604080414
01/11/2009,2.828627841,7.807012842
02/11/2009,1.55492665,4.291597554
03/11/2009,4.156966014,11.4732262
04/11/2009,1.436000186,3.963360514
05/11/2009,1.311061042,3.618528477
06/11/2009,2.786098263,7.689631206
07/11/2009,1.937746144,5.348179356
08/11/2009,0.839734193,2.317666372
09/11/2009,2.081907829,5.746065608
10/11/2009,0.976868844,2.696158008
11/11/2009,0.826012618,2.279794824
12/11/2009,2.051862217,5.663139718
13/11/2009,1.056543559,2.916060224
14/11/2009,0.672812233,1.856961763
15/11/2009,0.476098492,1.314031839
16/11/2009,2.525542085,6.970496155
17/11/2009,2.342384013,6.464979875
18/11/2009,5.597713311,15.44968874
19/11/2009,5.02207127,13.86091671
20/11/2009,1.902989428,5.252250822
21/11/2009,2.312610123,6.382803938
22/11/2009,2.543383847,7.019739417
23/11/2009,2.272627663,6.27245235
24/11/2009,5.271952461,14.55058879
25/11/2009,2.265139556,6.251785175
26/11/2009,1.4354817,3.961929491
27/11/2009,1.099818369,3.035498697
28/11/2009,0.664326537,1.833541241
29/11/2009,0.392201055,1.082474911
30/11/2009,0.367840005,1.015238413
01/12/2009,0.904684645,2.49692962
02/12/2009,1.298223838,3.583097794
03/12/2009,1.151802267,3.178974257
04/12/2009,0.870673058,2.403057641
05/12/2009,2.433879273,6.717506795
06/12/2009,1.208558179,3.335620573
07/12/2009,2.392528367,6.603378293
08/12/2009,1.054088528,2.909284338
09/12/2009,1.50060342,4.141665438
10/12/2009,0.639266709,1.764376118
11/12/2009,1.538223602,4.245497141
12/12/2009,0.497861308,1.37409721
13/12/2009,0.354586469,0.978658655
14/12/2009,0.305765327,0.843912303
15/12/2009,0.383830797,1.059373
16/12/2009,0.315193984,0.869935396
17/12/2009,0.337686857,0.932015726
18/12/2009,0.282293162,0.779129126
19/12/2009,0.383495765,1.058448312
20/12/2009,0.467356459,1.289903828
21/12/2009,0.506925343,1.399113946
22/12/2009,0.405778951,1.119949903
23/12/2009,0.332937501,0.918907503
24/12/2009,0.275873889,0.761411935
25/12/2009,0.257390053,0.710396546
26/12/2009,1.47617095,4.074231822
27/12/2009,1.395304525,3.851040488
28/12/2009,0.466039298,1.286268463
29/12/2009,0.337268875,0.930862096
30/12/2009,0.788210677,2.175461469
